ID_Transaccion,Categoria_Producto,Precio_Unitario,Cantidad,Descuento_Aplicado,Tiempo_En_Web_Minutos,Distancia_Envio_Km,Costo_Envio,Total_Compra
2186,Tortas Personalizadas,54994.0,14,0.1,9.5,14.4,24600.0,719057.0
2187,Postres Individuales,67385.0,6,0.0,6.9,5.2,10800.0,416304.0
2188,Postres Individuales,67714.0,7,0.0,43.9,5.3,10950.0,484259.0
2189,Tortas Personalizadas,46542.0,12,0.2,40.4,13.9,23850.0,473437.0
2190,Bebidas,73636.0,14,0.15,30.2,12.6,21900.0,899490.0
2191,Postres Individuales,36310.0,11,0.05,39.0,10.5,18750.0,400504.0
2192,Postres Individuales,76095.0,5,0.05,5.7,10.0,18000.0,382110.0
2193,Bebidas,24218.0,12,0.0,33.2,12.1,21150.0,310912.0
2194,Postres Individuales,27417.0,7,0.2,13.9,2.9,7350.0,159867.0
2195,Postres Individuales,9250.0,3,0.1,25.0,10.1,18150.0,40399.0
2196,Postres Individuales,68647.0,7,0.0,34.8,1.9,5850.0,488593.0
2197,Galletas y Brownies,38364.0,12,0.0,3.0,2.3,6450.0,464355.0
2198,Bebidas,23329.0,3,0.1,31.7,4.0,9000.0,72401.0
2199,Postres Individuales,23543.0,14,0.0,20.4,10.8,19200.0,347080.0
2200,Bebidas,77112.0,6,0.15,20.6,13.4,23100.0,416196.0
2201,Panaderia Artesanal,71713.0,8,0.2,41.0,10.5,18750.0,477690.0
2202,Panaderia Artesanal,49282.0,13,0.15,38.9,6.5,12750.0,560011.0
2203,Postres Individuales,54289.0,6,0.1,4.0,7.9,14850.0,308975.0
2204,Bebidas,42946.0,10,0.0,28.4,10.8,19200.0,453065.0
2205,Bebidas,36333.0,11,0.0,20.5,9.4,17100.0,417072.0
2206,Bebidas,78238.0,3,0.1,6.6,8.2,15300.0,226994.0
2207,Galletas y Brownies,15049.0,12,0.0,38.5,3.9,8850.0,187805.0
2208,Panaderia Artesanal,38476.0,5,0.05,4.6,9.4,17100.0,198848.0
2209,Bebidas,32565.0,9,0.0,2.9,0.8,4200.0,295125.0
2210,Bebidas,44852.0,8,0.0,10.1,8.6,15900.0,374644.0
2211,Galletas y Brownies,41611.0,6,0.0,14.7,12.4,21600.0,270090.0
2212,Galletas y Brownies,46511.0,9,0.1,4.1,3.1,7650.0,383787.0
2213,Bebidas,16194.0,2,0.0,29.4,2.2,6300.0,36762.0
2214,Tortas Personalizadas,46051.0,13,0.0,20.5,14.6,24900.0,622383.0
2215,Bebidas,24394.0,11,0.0,19.4,12.7,22050.0,290420.0
2216,Bebidas,19747.0,9,0.0,7.8,4.9,10350.0,185093.0
2217,Galletas y Brownies,10187.0,10,0.15,20.5,3.5,8250.0,97566.0
2218,Galletas y Brownies,66012.0,13,0.05,18.5,5.3,10950.0,828237.0
2219,Bebidas,39195.0,10,0.0,18.2,6.8,13200.0,408634.0
2220,Bebidas,55131.0,6,0.0,11.0,12.4,21600.0,350910.0
2221,Bebidas,63207.0,9,0.2,5.6,4.0,9000.0,463345.0
2222,Galletas y Brownies,59345.0,12,0.05,12.8,11.0,19500.0,699134.0
2223,Bebidas,42640.0,4,0.0,30.5,14.0,24000.0,197210.0
2224,Bebidas,36032.0,5,0.0,4.7,6.0,12000.0,191461.0
2225,Postres Individuales,35077.0,2,0.0,18.1,0.9,4350.0,72756.0
2226,Tortas Personalizadas,56204.0,3,0.0,23.9,12.5,21750.0,193152.0
2227,Panaderia Artesanal,44584.0,1,0.1,43.4,10.8,19200.0,58257.0
2228,Tortas Personalizadas,72931.0,4,0.0,38.2,2.7,7050.0,299747.0
2229,Postres Individuales,74976.0,12,0.1,41.4,9.2,16800.0,827445.0
2230,Panaderia Artesanal,18645.0,2,0.0,37.2,12.5,21750.0,58563.0
2231,Bebidas,15899.0,12,0.0,27.1,3.1,7650.0,196526.0
2232,Postres Individuales,55432.0,2,0.1,38.9,3.7,8550.0,109953.0
2233,Bebidas,29098.0,1,0.0,26.1,3.4,8100.0,35190.0
2234,Galletas y Brownies,6486.0,10,0.1,17.1,15.0,25500.0,81623.0
2235,Postres Individuales,76091.0,12,0.1,17.7,3.8,8700.0,830556.0
2236,Galletas y Brownies,23152.0,2,0.2,26.1,4.4,9600.0,44598.0
2237,Postres Individuales,79342.0,4,0.0,36.7,1.2,4800.0,322715.0
2238,Postres Individuales,62395.0,6,0.0,7.3,14.8,25200.0,401837.0
2239,Galletas y Brownies,66012.0,13,0.05,3.2,4.1,9150.0,825968.0
2240,Panaderia Artesanal,21117.0,12,0.0,35.8,11.0,19500.0,275471.0
2241,Tortas Personalizadas,23736.0,7,0.0,29.7,0.9,4350.0,171695.0
2242,Bebidas,46701.0,7,0.0,37.2,11.9,20850.0,347298.0
2243,Postres Individuales,18768.0,7,0.05,44.0,11.4,20100.0,142916.0
2244,Bebidas,29435.0,4,0.0,12.4,1.7,5550.0,121548.0
2245,Galletas y Brownies,30717.0,12,0.1,10.0,2.3,6450.0,339252.0
2246,Bebidas,17770.0,5,0.1,16.3,4.8,10200.0,91274.0
2247,Galletas y Brownies,21415.0,14,0.0,39.7,5.6,11400.0,310152.0
2248,Bebidas,68084.0,11,0.1,2.1,11.9,20850.0,694590.0
2249,Tortas Personalizadas,18376.0,12,0.0,2.0,1.4,5100.0,226618.0
2250,Tortas Personalizadas,7277.0,3,0.0,10.9,9.9,17850.0,39007.0
2251,Tortas Personalizadas,55348.0,1,0.0,17.9,3.8,8700.0,66748.0
2252,Tortas Personalizadas,83079.0,14,0.1,14.7,6.0,12000.0,1059245.0
2253,Tortas Personalizadas,31497.0,8,0.0,37.4,0.5,3750.0,256841.0
2254,Tortas Personalizadas,14492.0,10,0.0,31.5,4.7,10050.0,154850.0
2255,Galletas y Brownies,50631.0,11,0.2,37.9,3.0,7500.0,453684.0
2256,Postres Individuales,77508.0,7,0.0,18.2,7.8,14700.0,554989.0
2257,Bebidas,67725.0,14,0.15,27.4,2.8,7200.0,813075.0
2258,Tortas Personalizadas,54801.0,9,0.0,23.9,12.6,21900.0,513957.0
2259,Galletas y Brownies,30205.0,14,0.1,22.2,13.3,22950.0,407301.0
2260,Galletas y Brownies,48350.0,10,0.05,14.0,12.8,22200.0,481773.0
2261,Galletas y Brownies,12300.0,4,0.15,32.4,14.7,25050.0,66593.0
2262,Postres Individuales,59316.0,12,0.2,24.3,13.8,23700.0,593724.0
2263,Bebidas,63008.0,12,0.15,4.9,4.6,9900.0,653065.0
2264,Postres Individuales,82203.0,5,0.0,1.5,5.1,10650.0,421668.0
2265,Panaderia Artesanal,25832.0,5,0.1,2.4,8.2,15300.0,132549.0
2266,Galletas y Brownies,6477.0,13,0.1,4.8,6.1,12150.0,88802.0
2267,Panaderia Artesanal,48649.0,7,0.0,17.6,14.6,24900.0,365566.0
2268,Tortas Personalizadas,61543.0,13,0.15,14.8,5.4,11100.0,693425.0
2269,Tortas Personalizadas,68233.0,9,0.0,8.3,11.2,19800.0,631511.0
2270,Postres Individuales,20499.0,8,0.0,23.9,8.8,16200.0,179553.0
2271,Bebidas,25940.0,7,0.0,43.7,14.4,24600.0,205586.0
2272,Panaderia Artesanal,46007.0,14,0.05,8.5,11.3,19950.0,631801.0
2273,Bebidas,31448.0,1,0.05,12.4,4.9,10350.0,39798.0
2274,Postres Individuales,73841.0,12,0.05,21.6,3.4,8100.0,849078.0
2275,Tortas Personalizadas,42901.0,10,0.0,29.4,12.9,22350.0,453220.0
2276,Bebidas,68966.0,13,0.05,27.6,13.7,23550.0,873789.0
2277,Bebidas,51450.0,6,0.15,24.2,12.6,21900.0,285000.0
2278,Tortas Personalizadas,66847.0,10,0.0,33.6,11.2,19800.0,687487.0
2279,Panaderia Artesanal,31614.0,9,0.05,38.3,5.2,10800.0,281670.0
2280,Tortas Personalizadas,71513.0,13,0.0,45.0,7.8,14700.0,946340.0
2281,Bebidas,26966.0,7,0.0,21.7,13.8,23700.0,207694.0
2282,Panaderia Artesanal,48688.0,1,0.05,44.8,2.5,6750.0,51760.0
2283,Panaderia Artesanal,22121.0,9,0.0,33.3,7.7,14550.0,212401.0
2284,Tortas Personalizadas,43042.0,3,0.1,30.1,5.7,11550.0,127524.0
2285,Bebidas,30454.0,14,0.05,29.3,10.3,18450.0,424862.0
2286,Postres Individuales,26336.0,9,0.0,41.1,9.7,17550.0,257337.0
2287,Bebidas,82359.0,4,0.0,42.7,8.6,15900.0,346686.0
2288,Galletas y Brownies,17806.0,9,0.15,9.3,4.6,9900.0,145902.0
2289,Postres Individuales,67986.0,13,0.0,23.0,2.8,7200.0,890245.0
2290,Panaderia Artesanal,83733.0,8,0.05,42.5,11.9,20850.0,659495.0
2291,Postres Individuales,6592.0,7,0.15,18.1,14.9,25350.0,62340.0
2292,Panaderia Artesanal,60922.0,4,0.15,11.6,3.0,7500.0,215228.0
2293,Panaderia Artesanal,25233.0,9,0.05,6.0,1.6,5400.0,222939.0
2294,Postres Individuales,8239.0,4,0.0,27.5,11.3,19950.0,52457.0
2295,Panaderia Artesanal,37231.0,1,0.0,32.0,5.5,11250.0,48954.0
2296,Panaderia Artesanal,79817.0,6,0.0,10.0,3.6,8400.0,485289.0
2297,Galletas y Brownies,5941.0,4,0.05,30.8,8.1,15150.0,38470.0
2298,Bebidas,52031.0,10,0.0,40.6,10.3,18450.0,538857.0
2299,Bebidas,45112.0,3,0.15,12.1,3.6,8400.0,124252.0
2300,Galletas y Brownies,74871.0,12,0.05,6.8,14.9,25350.0,878211.0
2301,Postres Individuales,11720.0,5,0.0,37.8,5.3,10950.0,67882.0
2302,Tortas Personalizadas,59522.0,3,0.0,41.4,5.1,10650.0,190871.0
2303,Tortas Personalizadas,59409.0,11,0.05,10.8,6.6,12900.0,635414.0
2304,Tortas Personalizadas,58526.0,9,0.0,32.9,11.3,19950.0,547532.0
2305,Galletas y Brownies,80387.0,12,0.1,27.2,13.2,22800.0,891571.0
2306,Galletas y Brownies,70847.0,6,0.15,11.9,5.2,10800.0,368508.0
2307,Panaderia Artesanal,8358.0,3,0.2,37.3,2.2,6300.0,28169.0
2308,Tortas Personalizadas,42687.0,5,0.1,22.0,4.2,9300.0,202100.0
2309,Postres Individuales,36836.0,8,0.15,32.0,1.7,5550.0,257934.0
2310,Postres Individuales,29812.0,14,0.05,14.6,9.6,17400.0,412123.0
2311,Tortas Personalizadas,41107.0,8,0.0,37.0,11.2,19800.0,349640.0
2312,Tortas Personalizadas,35736.0,6,0.1,13.0,6.7,13050.0,206914.0
2313,Tortas Personalizadas,39587.0,5,0.0,17.4,14.3,24450.0,217250.0
2314,Galletas y Brownies,83341.0,5,0.0,18.5,11.0,19500.0,436059.0
2315,Galletas y Brownies,12091.0,1,0.1,10.5,6.0,12000.0,22874.0
2316,Galletas y Brownies,78778.0,2,0.2,39.5,2.0,6000.0,130592.0
2317,Bebidas,43419.0,12,0.05,6.4,7.7,14550.0,510238.0
2318,Postres Individuales,54899.0,11,0.0,26.0,7.8,14700.0,618931.0
2319,Postres Individuales,71415.0,4,0.05,36.9,8.5,15750.0,286154.0
2320,Panaderia Artesanal,33837.0,6,0.0,26.8,10.4,18600.0,220823.0
2321,Galletas y Brownies,39434.0,11,0.0,15.7,4.3,9450.0,440722.0
2322,Bebidas,37761.0,7,0.15,35.5,0.5,3750.0,229094.0
2323,Bebidas,34978.0,1,0.0,23.2,12.3,21450.0,56899.0
2324,Postres Individuales,79042.0,8,0.0,8.6,12.4,21600.0,653745.0
2325,Galletas y Brownies,71314.0,12,0.1,15.3,13.7,23550.0,793323.0
2326,Panaderia Artesanal,13720.0,1,0.0,27.2,14.6,24900.0,39734.0
2327,Galletas y Brownies,13650.0,9,0.1,30.2,2.8,7200.0,117992.0
2328,Tortas Personalizadas,39230.0,4,0.05,25.3,5.6,11400.0,161707.0
2329,Galletas y Brownies,12893.0,12,0.1,13.3,12.8,22200.0,161754.0
2330,Tortas Personalizadas,54527.0,7,0.0,27.3,14.0,24000.0,407076.0
2331,Tortas Personalizadas,16495.0,11,0.0,16.0,0.7,4050.0,186781.0
2332,Panaderia Artesanal,46790.0,14,0.0,11.3,6.1,12150.0,668642.0
2333,Postres Individuales,5578.0,6,0.05,42.6,2.1,6150.0,37035.0
2334,Galletas y Brownies,30328.0,13,0.0,15.2,11.9,20850.0,416131.0
2335,Tortas Personalizadas,59175.0,9,0.0,16.1,11.3,19950.0,552529.0
2336,Galletas y Brownies,43723.0,14,0.2,40.5,11.4,20100.0,509604.0
2337,Postres Individuales,83262.0,2,0.0,7.7,6.2,12300.0,178112.0
2338,Postres Individuales,74928.0,11,0.1,26.9,6.4,12600.0,754892.0
2339,Bebidas,33726.0,7,0.1,35.6,4.3,9450.0,219006.0
2340,Postres Individuales,8639.0,11,0.15,13.4,5.7,11550.0,92840.0
2341,Panaderia Artesanal,72650.0,5,0.15,38.2,14.8,25200.0,334473.0
2342,Tortas Personalizadas,77899.0,13,0.05,35.0,1.2,4800.0,968456.0
2343,Bebidas,70650.0,7,0.05,22.6,5.2,10800.0,480824.0
2344,Panaderia Artesanal,15236.0,1,0.05,6.7,12.0,21000.0,37536.0
2345,Galletas y Brownies,84833.0,11,0.0,43.7,6.0,12000.0,944574.0
2346,Tortas Personalizadas,25687.0,11,0.0,28.7,14.3,24450.0,306241.0
2347,Postres Individuales,62936.0,10,0.0,24.0,5.3,10950.0,642706.0
2348,Tortas Personalizadas,77643.0,9,0.0,40.0,12.8,22200.0,720127.0
2349,Galletas y Brownies,23855.0,1,0.1,19.8,12.3,21450.0,39592.0
2350,Bebidas,77661.0,14,0.2,26.0,0.6,3900.0,876122.0
2351,Bebidas,29759.0,5,0.15,38.8,6.3,12450.0,141467.0
2352,Bebidas,83113.0,14,0.0,18.6,4.6,9900.0,1173246.0
2353,Postres Individuales,27501.0,8,0.0,35.1,7.5,14250.0,234165.0
2354,Panaderia Artesanal,81275.0,1,0.1,12.6,7.2,13800.0,86196.0
2355,Panaderia Artesanal,9284.0,7,0.0,32.1,13.6,23400.0,91203.0
2356,Tortas Personalizadas,61742.0,2,0.1,23.7,3.2,7800.0,121243.0
2357,Postres Individuales,47569.0,7,0.1,8.7,3.1,7650.0,306520.0
2358,Bebidas,43230.0,7,0.05,7.4,2.1,6150.0,293846.0
2359,Bebidas,22880.0,9,0.0,21.4,11.2,19800.0,228418.0
2360,Galletas y Brownies,61448.0,6,0.0,32.4,13.8,23700.0,395481.0
2361,Galletas y Brownies,20265.0,4,0.0,27.7,5.8,11700.0,93394.0
2362,Bebidas,49227.0,7,0.05,38.7,1.4,5100.0,333325.0
2363,Bebidas,25260.0,7,0.2,18.5,2.8,7200.0,148741.0
2364,Postres Individuales,81450.0,4,0.0,38.2,2.0,6000.0,331086.0
2365,Panaderia Artesanal,7290.0,2,0.0,3.1,9.1,16650.0,32320.0
2366,Galletas y Brownies,20978.0,13,0.05,17.4,4.6,9900.0,271575.0
2367,Panaderia Artesanal,24385.0,11,0.0,4.7,13.5,23250.0,290362.0
2368,Postres Individuales,38125.0,9,0.15,41.5,2.9,7350.0,299523.0
2369,Bebidas,23618.0,14,0.0,22.2,14.0,24000.0,355102.0
2370,Panaderia Artesanal,44308.0,8,0.2,15.3,5.3,10950.0,292720.0
2371,Bebidas,74797.0,5,0.15,22.9,13.1,22650.0,340798.0
2372,Bebidas,61965.0,14,0.15,24.7,14.3,24450.0,761800.0
2373,Tortas Personalizadas,51397.0,5,0.0,38.3,14.8,25200.0,281752.0
2374,Panaderia Artesanal,12120.0,1,0.0,25.1,12.2,21300.0,35732.0
2375,Panaderia Artesanal,60519.0,11,0.1,20.3,2.0,6000.0,604741.0
2376,Bebidas,18313.0,9,0.1,43.3,1.3,4950.0,152151.0
2377,Postres Individuales,67909.0,11,0.1,43.6,11.2,19800.0,693347.0
2378,Tortas Personalizadas,25005.0,14,0.0,3.2,13.5,23250.0,373971.0
2379,Bebidas,38364.0,10,0.0,32.2,2.9,7350.0,391334.0
2380,Galletas y Brownies,33038.0,11,0.2,17.7,14.1,24150.0,316162.0
2381,Galletas y Brownies,73705.0,8,0.0,30.9,9.3,16950.0,606618.0
2382,Tortas Personalizadas,15124.0,5,0.0,29.2,2.3,6450.0,81823.0
2383,Postres Individuales,50252.0,10,0.0,15.9,2.9,7350.0,508952.0
2384,Bebidas,16365.0,6,0.1,44.4,1.5,5250.0,95119.0
2385,Panaderia Artesanal,61384.0,12,0.0,17.0,2.6,6900.0,745863.0
2386,Tortas Personalizadas,77406.0,10,0.05,29.0,11.1,19650.0,758720.0
2387,Postres Individuales,39769.0,11,0.0,36.9,3.7,8550.0,447238.0
2388,Panaderia Artesanal,44047.0,10,0.0,7.8,8.6,15900.0,459245.0
2389,Galletas y Brownies,79194.0,8,0.1,14.6,11.0,19500.0,588947.0
2390,Galletas y Brownies,46679.0,6,0.0,10.2,13.5,23250.0,302212.0
2391,Panaderia Artesanal,44008.0,10,0.0,35.5,9.1,16650.0,455161.0
2392,Tortas Personalizadas,51266.0,14,0.05,36.4,8.8,16200.0,698268.0
2393,Galletas y Brownies,60138.0,4,0.0,12.6,13.7,23550.0,263803.0
2394,Bebidas,13551.0,3,0.0,1.7,4.8,10200.0,53598.0
2395,Panaderia Artesanal,70689.0,7,0.15,19.9,3.5,8250.0,428458.0
2396,Panaderia Artesanal,39840.0,13,0.15,31.4,13.2,22800.0,462764.0
2397,Galletas y Brownies,10788.0,2,0.0,28.6,1.6,5400.0,28432.0
2398,Tortas Personalizadas,67895.0,7,0.0,20.9,3.3,7950.0,485085.0
2399,Bebidas,35156.0,1,0.0,14.6,6.5,12750.0,48914.0
2400,Tortas Personalizadas,13029.0,13,0.15,22.1,5.7,11550.0,156890.0
2401,Postres Individuales,55702.0,10,0.05,2.2,10.7,19050.0,549614.0
2402,Postres Individuales,75411.0,5,0.0,4.7,1.8,5700.0,385927.0
2403,Galletas y Brownies,76020.0,9,0.15,8.6,7.4,14100.0,593074.0
2404,Galletas y Brownies,81613.0,13,0.05,28.7,12.2,21300.0,1028478.0
2405,Galletas y Brownies,74416.0,13,0.0,11.0,10.4,18600.0,988531.0
2406,Postres Individuales,5171.0,1,0.0,19.9,9.7,17550.0,22814.0
2407,Tortas Personalizadas,35419.0,8,0.0,28.5,4.0,9000.0,293667.0
2408,Tortas Personalizadas,70483.0,9,0.2,37.6,6.2,12300.0,516278.0
2409,Galletas y Brownies,34300.0,9,0.1,25.4,3.1,7650.0,284546.0
2410,Bebidas,53124.0,8,0.0,9.2,7.9,14850.0,437240.0
2411,Tortas Personalizadas,53505.0,4,0.05,42.9,9.0,16500.0,218933.0
2412,Postres Individuales,34202.0,14,0.05,5.4,9.7,17550.0,472049.0
2413,Panaderia Artesanal,77358.0,14,0.0,17.5,13.2,22800.0,1106371.0
2414,Panaderia Artesanal,45258.0,7,0.0,41.6,1.4,5100.0,323991.0
2415,Panaderia Artesanal,42183.0,1,0.05,27.7,6.1,12150.0,53422.0
2416,Bebidas,84801.0,7,0.0,30.3,9.1,16650.0,611310.0
2417,Galletas y Brownies,44480.0,6,0.0,14.6,8.8,16200.0,282490.0
2418,Postres Individuales,19272.0,5,0.0,4.9,0.8,4200.0,98875.0
2419,Bebidas,46046.0,1,0.0,17.4,3.2,7800.0,53727.0
2420,Postres Individuales,70121.0,8,0.05,19.0,12.8,22200.0,553950.0
2421,Postres Individuales,67149.0,10,0.0,13.3,8.0,15000.0,685170.0
2422,Galletas y Brownies,68087.0,1,0.05,10.9,6.5,12750.0,75350.0
2423,Panaderia Artesanal,61642.0,1,0.0,17.0,13.6,23400.0,85189.0
2424,Galletas y Brownies,25337.0,14,0.05,29.3,1.6,5400.0,342671.0
2425,Bebidas,73967.0,3,0.0,42.8,13.9,23850.0,247642.0
2426,Bebidas,76475.0,13,0.05,32.1,0.9,4350.0,950764.0
2427,Bebidas,20532.0,8,0.05,35.4,8.7,16050.0,173103.0
2428,Galletas y Brownies,15436.0,8,0.05,14.8,8.5,15750.0,137370.0
2429,Postres Individuales,83048.0,14,0.1,6.1,9.8,17700.0,1063235.0
2430,Postres Individuales,74466.0,7,0.0,14.2,0.9,4350.0,525147.0
2431,Tortas Personalizadas,76459.0,5,0.2,19.0,8.2,15300.0,320870.0
2432,Bebidas,75910.0,8,0.1,31.5,2.1,6150.0,552354.0
2433,Postres Individuales,48335.0,2,0.05,42.4,2.8,7200.0,96643.0
2434,Tortas Personalizadas,56712.0,8,0.15,36.7,3.6,8400.0,393201.0
2435,Postres Individuales,48629.0,12,0.0,13.1,9.4,17100.0,601325.0
2436,Bebidas,9097.0,11,0.0,37.2,6.2,12300.0,114103.0
2437,Panaderia Artesanal,64640.0,2,0.1,19.4,1.7,5550.0,120043.0
2438,Bebidas,45427.0,10,0.15,9.1,4.7,10050.0,394479.0
2439,Galletas y Brownies,56817.0,5,0.0,21.6,1.6,5400.0,288093.0
2440,Postres Individuales,45211.0,11,0.05,26.0,10.1,18150.0,491381.0
2441,Postres Individuales,44345.0,13,0.1,34.7,8.6,15900.0,533405.0
2442,Galletas y Brownies,18743.0,4,0.15,16.7,6.4,12600.0,74332.0
2443,Galletas y Brownies,27297.0,13,0.0,7.9,14.0,24000.0,376828.0
2444,Panaderia Artesanal,17708.0,1,0.0,5.6,8.0,15000.0,32410.0
2445,Postres Individuales,20653.0,5,0.0,6.4,13.4,23100.0,126439.0
2446,Postres Individuales,82838.0,7,0.05,42.8,8.9,16350.0,568525.0
2447,Panaderia Artesanal,17249.0,1,0.15,42.9,6.0,12000.0,27770.0
2448,Tortas Personalizadas,26542.0,2,0.05,43.6,8.3,15450.0,67571.0
2449,Panaderia Artesanal,52247.0,12,0.15,14.7,2.7,7050.0,540020.0
2450,Bebidas,53814.0,14,0.1,9.8,10.3,18450.0,695300.0
2451,Postres Individuales,17318.0,9,0.05,44.2,14.7,25050.0,173621.0
2452,Galletas y Brownies,68497.0,12,0.0,44.5,4.1,9150.0,829225.0
2453,Bebidas,67816.0,5,0.0,4.9,5.2,10800.0,350679.0
2454,Postres Individuales,23985.0,14,0.0,34.2,6.4,12600.0,349046.0
2455,Panaderia Artesanal,28093.0,13,0.0,14.1,7.5,14250.0,381378.0
2456,Bebidas,80039.0,7,0.0,41.1,10.9,19350.0,581146.0
2457,Postres Individuales,71054.0,2,0.0,5.4,2.5,6750.0,149738.0
2458,Tortas Personalizadas,60824.0,7,0.0,40.2,4.9,10350.0,433601.0
2459,Tortas Personalizadas,11579.0,7,0.05,1.6,8.3,15450.0,91867.0
2460,Galletas y Brownies,38461.0,7,0.0,24.2,9.0,16500.0,286757.0
2461,Postres Individuales,49744.0,5,0.1,16.1,8.3,15450.0,241582.0
2462,Tortas Personalizadas,19993.0,9,0.05,20.1,6.8,13200.0,185246.0
2463,Panaderia Artesanal,40858.0,2,0.05,20.4,10.8,19200.0,94910.0
2464,Postres Individuales,53082.0,4,0.1,29.9,3.5,8250.0,201932.0
2465,Panaderia Artesanal,31190.0,2,0.1,2.5,4.6,9900.0,66258.0
2466,Panaderia Artesanal,67476.0,8,0.15,31.6,6.9,13350.0,473041.0
2467,Tortas Personalizadas,72236.0,12,0.0,2.5,10.6,18900.0,886713.0
2468,Postres Individuales,30889.0,11,0.0,9.6,1.7,5550.0,344445.0
2469,Bebidas,72093.0,1,0.0,27.9,2.2,6300.0,77233.0
2470,Tortas Personalizadas,13286.0,9,0.05,5.3,11.8,20700.0,134758.0
2471,Tortas Personalizadas,72018.0,12,0.0,44.6,4.3,9450.0,872528.0
2472,Postres Individuales,17220.0,13,0.0,35.6,14.5,24750.0,247872.0
2473,Postres Individuales,11634.0,14,0.0,32.2,14.4,24600.0,187075.0
2474,Panaderia Artesanal,56342.0,5,0.05,13.1,10.4,18600.0,283569.0
2475,Postres Individuales,42755.0,11,0.05,3.6,10.9,19350.0,467237.0
2476,Panaderia Artesanal,77631.0,12,0.0,44.1,9.9,17850.0,951321.0
2477,Tortas Personalizadas,34055.0,3,0.0,7.9,3.1,7650.0,110730.0
2478,Galletas y Brownies,27972.0,12,0.15,37.6,7.8,14700.0,297105.0
2479,Bebidas,45059.0,11,0.1,10.1,12.0,21000.0,467774.0
2480,Tortas Personalizadas,41476.0,4,0.0,17.8,11.7,20550.0,188204.0
2481,Postres Individuales,32554.0,1,0.15,31.7,13.5,23250.0,50313.0
2482,Bebidas,60499.0,3,0.0,42.6,13.6,23400.0,205438.0
2483,Galletas y Brownies,65765.0,11,0.0,2.4,4.3,9450.0,733786.0
2484,Galletas y Brownies,73239.0,8,0.0,12.8,11.0,19500.0,604236.0
2485,Panaderia Artesanal,82829.0,12,0.15,34.8,9.9,17850.0,861478.0
2486,Bebidas,26332.0,2,0.0,9.0,13.3,22950.0,72700.0
2487,Panaderia Artesanal,62287.0,2,0.0,6.3,3.2,7800.0,131590.0
2488,Tortas Personalizadas,36541.0,9,0.15,3.5,11.2,19800.0,298063.0
2489,Bebidas,59167.0,5,0.05,23.4,6.6,12900.0,293593.0
2490,Tortas Personalizadas,43079.0,5,0.1,34.9,6.2,12300.0,207568.0
2491,Panaderia Artesanal,84502.0,1,0.0,43.3,1.0,4500.0,90232.0
2492,Bebidas,63312.0,13,0.0,13.1,14.4,24600.0,845947.0
2493,Panaderia Artesanal,81199.0,6,0.2,6.8,10.3,18450.0,407759.0
2494,Bebidas,71798.0,8,0.05,19.0,9.1,16650.0,562513.0
2495,Panaderia Artesanal,77232.0,6,0.1,3.9,4.1,9150.0,422348.0
2496,Galletas y Brownies,70154.0,14,0.2,15.9,10.0,18000.0,803646.0
2497,Panaderia Artesanal,41733.0,7,0.05,29.5,14.2,24300.0,301470.0
2498,Galletas y Brownies,25143.0,14,0.0,8.8,2.9,7350.0,359001.0
2499,Panaderia Artesanal,34626.0,4,0.0,29.0,14.8,25200.0,164200.0
2500,Bebidas,6619.0,2,0.0,43.8,6.7,13050.0,24597.0
2501,Bebidas,46919.0,1,0.0,39.1,14.7,25050.0,72716.0
2502,Bebidas,45405.0,12,0.15,17.0,9.7,17550.0,480962.0
2503,Postres Individuales,47020.0,6,0.0,19.8,5.2,10800.0,295168.0
2504,Tortas Personalizadas,82922.0,9,0.15,19.7,5.9,11850.0,646222.0
2505,Bebidas,77916.0,10,0.1,38.9,4.7,10050.0,713414.0
2506,Galletas y Brownies,17937.0,5,0.2,44.7,5.4,11100.0,85118.0
2507,Bebidas,34511.0,12,0.15,37.4,9.9,17850.0,370426.0
2508,Postres Individuales,38916.0,2,0.1,25.8,0.7,4050.0,73970.0
2509,Galletas y Brownies,33843.0,1,0.15,5.7,14.5,24750.0,52489.0
2510,Postres Individuales,68880.0,3,0.1,43.0,11.6,20400.0,206819.0
2511,Galletas y Brownies,46923.0,4,0.1,38.9,14.1,24150.0,195778.0
2512,Panaderia Artesanal,50768.0,7,0.1,38.1,10.9,19350.0,339653.0
2513,Tortas Personalizadas,73241.0,9,0.1,18.5,7.5,14250.0,608056.0
2514,Tortas Personalizadas,69474.0,8,0.0,21.0,3.3,7950.0,566070.0
2515,Postres Individuales,15577.0,9,0.0,6.7,8.0,15000.0,157957.0
2516,Tortas Personalizadas,62113.0,7,0.0,42.3,10.8,19200.0,453999.0
2517,Postres Individuales,39835.0,10,0.0,42.5,12.9,22350.0,421349.0
2518,Postres Individuales,28572.0,8,0.0,12.6,5.2,10800.0,238100.0
2519,Postres Individuales,9002.0,8,0.15,31.8,7.9,14850.0,76422.0
2520,Tortas Personalizadas,43980.0,1,0.05,10.4,9.5,17250.0,59852.0
2521,Postres Individuales,33435.0,12,0.0,18.6,9.0,16500.0,417732.0
2522,Tortas Personalizadas,25121.0,14,0.1,14.7,1.3,4950.0,320538.0
2523,Postres Individuales,60574.0,12,0.15,18.4,7.5,14250.0,630918.0
2524,Bebidas,66559.0,9,0.1,14.9,12.2,21300.0,561853.0
